enterprise_id,month,in_all_invoice_count,in_valid_invoice_count,in_void_invoice_count,in_positive_invoice_count,in_negative_invoice_count,in_zero_invoice_count,in_valid_positive_invoice_count,in_valid_negative_invoice_count,in_valid_zero_invoice_count,in_positive_amount_10k,in_negative_amount_10k,in_net_amount_10k,in_abs_amount_10k,out_all_invoice_count,out_valid_invoice_count,out_void_invoice_count,out_positive_invoice_count,out_negative_invoice_count,out_zero_invoice_count,out_valid_positive_invoice_count,out_valid_negative_invoice_count,out_valid_zero_invoice_count,out_positive_amount_10k,out_negative_amount_10k,out_net_amount_10k,out_abs_amount_10k,active_month
E40,2019-11,136,132,4,135,1,0,131,1,0,14.420957,0.031,14.389957,14.451957,22,22,0,22,0,0,22,0,0,130.685595,0,130.685595,130.685595,True
E40,2019-12,156,153,3,153,3,0,150,3,0,18.126078,1.269275,16.856803,19.395353,71,69,2,68,3,0,66,3,0,457.213739,21.2395,435.974239,478.453239,True
E40,2020-01,103,103,0,98,5,0,98,5,0,8.989733,0.027979,8.961754,9.017712,7,7,0,7,0,0,7,0,0,44.579825,0,44.579825,44.579825,True
E40,2020-02,10,10,0,10,0,0,10,0,0,0.248908,0,0.248908,0.248908,17,17,0,17,0,0,17,0,0,116.785778,0,116.785778,116.785778,True
E41,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E41,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E41,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E41,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,11.612917,0,11.612917,11.612917,True
E41,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,6.269507,0,6.269507,6.269507,True
E41,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,15.446013,0,15.446013,15.446013,True
E41,2017-04,1,1,0,1,0,0,1,0,0,0.033,0,0.033,0.033,3,3,0,2,1,0,2,1,0,6.183076,1.035,5.148076,7.218076,True
E41,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,11,0,0,9,0,0,42.722957,0,42.722957,42.722957,True
E41,2017-06,5,4,1,5,0,0,4,0,0,1.63188,0,1.63188,1.63188,10,10,0,9,1,0,9,1,0,28.29843,9.02243,19.276,37.32086,True
E41,2017-07,21,21,0,21,0,0,21,0,0,3.19054,0,3.19054,3.19054,6,6,0,6,0,0,6,0,0,11.117805,0,11.117805,11.117805,True
E41,2017-08,30,28,2,29,1,0,27,1,0,7.996915,0.1499,7.847015,8.146815,7,7,0,7,0,0,7,0,0,36.693435,0,36.693435,36.693435,True
E41,2017-09,28,28,0,28,0,0,28,0,0,12.316394,0,12.316394,12.316394,5,2,3,5,0,0,2,0,0,7.075453,0,7.075453,7.075453,True
E41,2017-10,23,23,0,23,0,0,23,0,0,7.547415,0,7.547415,7.547415,12,7,5,12,0,0,7,0,0,45.097001,0,45.097001,45.097001,True
E41,2017-11,38,37,1,38,0,0,37,0,0,6.43944,0,6.43944,6.43944,19,15,4,18,1,0,14,1,0,82.628012,1.38456,81.243452,84.012572,True
E41,2017-12,20,19,1,20,0,0,19,0,0,3.4915,0,3.4915,3.4915,23,15,8,23,0,0,15,0,0,73.079291,0,73.079291,73.079291,True
E41,2018-01,46,43,3,46,0,0,43,0,0,11.072459,0,11.072459,11.072459,13,13,0,13,0,0,13,0,0,71.855923,0,71.855923,71.855923,True
E41,2018-02,36,36,0,36,0,0,36,0,0,6.728067,0,6.728067,6.728067,3,3,0,3,0,0,3,0,0,11.587345,0,11.587345,11.587345,True
E41,2018-03,67,66,1,67,0,0,66,0,0,22.290702,0,22.290702,22.290702,16,16,0,16,0,0,16,0,0,79.826683,0,79.826683,79.826683,True
E41,2018-04,57,54,3,54,3,0,51,3,0,10.885224,0.0429,10.842324,10.928124,19,18,1,19,0,0,18,0,0,95.522755,0,95.522755,95.522755,True
E41,2018-05,69,69,0,69,0,0,69,0,0,18.787729,0,18.787729,18.787729,15,15,0,14,1,0,14,1,0,76.012558,7.428123,68.584435,83.440681,True
E41,2018-06,51,51,0,50,1,0,50,1,0,11.273068,0.099,11.174068,11.372068,11,11,0,11,0,0,11,0,0,53.329933,0,53.329933,53.329933,True
E41,2018-07,102,99,3,99,3,0,96,3,0,17.021228,0.6106,16.410628,17.631828,15,11,4,15,0,0,11,0,0,53.220031,0,53.220031,53.220031,True
E41,2018-08,84,75,9,84,0,0,75,0,0,26.765917,0,26.765917,26.765917,12,12,0,12,0,0,12,0,0,59.788303,0,59.788303,59.788303,True
E41,2018-09,65,59,6,65,0,0,59,0,0,15.763231,0,15.763231,15.763231,22,21,1,21,1,0,20,1,0,111.051781,5.330173,105.721608,116.381954,True
E41,2018-10,80,78,2,80,0,0,78,0,0,16.002416,0,16.002416,16.002416,26,22,4,26,0,0,22,0,0,119.374363,0,119.374363,119.374363,True
E41,2018-11,59,58,1,59,0,0,58,0,0,6.634025,0,6.634025,6.634025,22,21,1,20,2,0,19,2,0,101.772675,14.285125,87.48755,116.0578,True
E41,2018-12,83,79,4,83,0,0,79,0,0,19.872625,0,19.872625,19.872625,9,6,3,9,0,0,6,0,0,25.353532,0,25.353532,25.353532,True
E41,2019-01,78,77,1,78,0,0,77,0,0,10.709676,0,10.709676,10.709676,29,25,4,29,0,0,25,0,0,128.193812,0,128.193812,128.193812,True
E41,2019-02,69,68,1,69,0,0,68,0,0,12.066456,0,12.066456,12.066456,16,16,0,16,0,0,16,0,0,91.639633,0,91.639633,91.639633,True
E41,2019-03,83,83,0,83,0,0,83,0,0,39.296121,0,39.296121,39.296121,3,3,0,3,0,0,3,0,0,3.675152,0,3.675152,3.675152,True
E41,2019-04,67,65,2,67,0,0,65,0,0,22.804019,0,22.804019,22.804019,36,25,11,36,0,0,25,0,0,161.654279,0,161.654279,161.654279,True
E41,2019-05,58,57,1,58,0,0,57,0,0,12.053898,0,12.053898,12.053898,40,39,1,40,0,0,39,0,0,260.557999,0,260.557999,260.557999,True
E41,2019-06,63,59,4,61,2,0,57,2,0,16.671834,3.4,13.271834,20.071834,46,46,0,45,1,0,45,1,0,295.13657,7.006755,288.129815,302.143325,True
E41,2019-07,86,85,1,85,1,0,84,1,0,17.647116,9.8,7.847116,27.447116,28,26,2,27,1,0,25,1,0,166.257854,7.395125,158.862729,173.652979,True
E41,2019-08,110,105,5,109,1,0,104,1,0,24.997833,0.0721,24.925733,25.069933,26,26,0,25,1,0,25,1,0,167.112554,0.54428,166.568274,167.656834,True
E41,2019-09,64,64,0,64,0,0,64,0,0,10.019564,0,10.019564,10.019564,25,25,0,25,0,0,25,0,0,180.027293,0,180.027293,180.027293,True
E41,2019-10,103,99,4,103,0,0,99,0,0,42.026837,0,42.026837,42.026837,25,25,0,24,1,0,24,1,0,163.75211,9.735532,154.016578,173.487642,True
E41,2019-11,69,62,7,69,0,0,62,0,0,19.971977,0,19.971977,19.971977,25,25,0,24,1,0,24,1,0,135.791586,6.3,129.491586,142.091586,True
E41,2019-12,90,88,2,90,0,0,88,0,0,31.910182,0,31.910182,31.910182,26,23,3,20,6,0,17,6,0,136.876697,49.256,87.620697,186.132697,True
E41,2020-01,100,100,0,99,1,0,99,1,0,64.63149,0.0099,64.62159,64.64139,23,22,1,23,0,0,22,0,0,144.897087,0,144.897087,144.897087,True
E41,2020-02,28,28,0,28,0,0,28,0,0,2.506355,0,2.506355,2.506355,29,29,0,29,0,0,29,0,0,191.452481,0,191.452481,191.452481,True
E42,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,0,3,0,0,29.16,0,29.16,29.16,True
E42,2017-11,1,1,0,1,0,0,1,0,0,0.018,0,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E42,2017-12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,16,3,0,13,3,0,115.95785,29.16,86.79785,145.11785,True
E42,2018-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,33.21379,0,33.21379,33.21379,True
E42,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2.86,0,2.86,2.86,True
E42,2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,7,0,0,63.3968,0,63.3968,63.3968,True
E42,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2018-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,23.544,0,23.544,23.544,True
E42,2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,20,0,0,19,0,0,189.730746,0,189.730746,189.730746,True
E42,2018-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2018-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2018-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,28.6,0,28.6,28.6,True
E42,2018-11,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,17,29,0,0,12,0,0,112.1275,0,112.1275,112.1275,True
E42,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,1,36,0,0,35,0,0,345.1982,0,345.1982,345.1982,True
E42,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,11,0,0,106.287,0,106.287,106.287,True
E42,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,16,3,0,15,3,0,147.839905,28.6,119.239905,176.439905,True
E42,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E42,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,3,38,0,0,35,0,0,328.666185,0,328.666185,328.666185,True
E42,2019-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,5,0,0,3,0,0,24.3045,0,24.3045,24.3045,True
E42,2019-07,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,33,0,0,31,0,0,284.2305,0,284.2305,284.2305,True
E42,2019-08,5,5,0,5,0,0,5,0,0,0.1884,0,0.1884,0.1884,4,3,1,4,0,0,3,0,0,15.67,0,15.67,15.67,True
E42,2019-09,23,23,0,23,0,0,23,0,0,0.4476,0,0.4476,0.4476,34,34,0,34,0,0,34,0,0,305.502,0,305.502,305.502,True
E42,2019-10,8,8,0,8,0,0,8,0,0,0.199,0,0.199,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E42,2019-11,5,5,0,5,0,0,5,0,0,0.1155,0,0.1155,0.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E42,2019-12,3,3,0,3,0,0,3,0,0,0.1334,0,0.1334,0.1334,25,24,1,25,0,0,24,0,0,224.042085,0,224.042085,224.042085,True
E42,2020-01,2,2,0,2,0,0,2,0,0,0.075,0,0.075,0.075,32,32,0,32,0,0,32,0,0,300.9743,0,300.9743,300.9743,True
E42,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2017-12,1,1,0,1,0,0,1,0,0,2.1556,0,2.1556,2.1556,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E43,2018-01,2,2,0,2,0,0,2,0,0,5.725,0,5.725,5.725,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E43,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2018-03,1,1,0,1,0,0,1,0,0,44.83388,0,44.83388,44.83388,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E43,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2018-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2018-07,2,2,0,2,0,0,2,0,0,7.608,0,7.608,7.608,6,6,0,6,0,0,6,0,0,60.092547,0,60.092547,60.092547,True
E43,2018-08,21,11,10,21,0,0,11,0,0,110,0,110,110,18,18,0,18,0,0,18,0,0,165.886335,0,165.886335,165.886335,True
E43,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,17,0,0,16,0,0,147.433841,0,147.433841,147.433841,True
E43,2018-10,3,3,0,3,0,0,3,0,0,20.82425,0,20.82425,20.82425,39,30,9,34,5,0,25,5,0,236.300849,46.31863,189.982219,282.619479,True
E43,2018-11,3,3,0,3,0,0,3,0,0,6.682545,0,6.682545,6.682545,13,12,1,13,0,0,12,0,0,99.531145,0,99.531145,99.531145,True
E43,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,10,28,0,0,18,0,0,157.760579,0,157.760579,157.760579,True
E43,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,22,0,0,22,0,0,229.907453,0,229.907453,229.907453,True
E43,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2019-03,7,7,0,7,0,0,7,0,0,174.592,0,174.592,174.592,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E43,2019-04,2,2,0,2,0,0,2,0,0,8.035,0,8.035,8.035,10,10,0,10,0,0,10,0,0,100,0,100,100,True
E43,2019-05,23,23,0,14,9,0,14,9,0,9.456603,6.216603,3.24,15.673206,6,6,0,6,0,0,6,0,0,60,0,60,60,True
E43,2019-06,2,2,0,1,1,0,1,1,0,0.24,0.24,0,0.48,14,14,0,14,0,0,14,0,0,150,0,150,150,True
E43,2019-07,2,2,0,2,0,0,2,0,0,0.5405,0,0.5405,0.5405,22,18,4,22,0,0,18,0,0,178.011595,0,178.011595,178.011595,True
E43,2019-08,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,5,28,0,0,23,0,0,227.939,0,227.939,227.939,True
E43,2019-09,4,4,0,4,0,0,4,0,0,4.0659,0,4.0659,4.0659,22,21,1,22,0,0,21,0,0,205,0,205,205,True
E43,2019-10,5,5,0,5,0,0,5,0,0,1.3503,0,1.3503,1.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E43,2019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E43,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E44,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E44,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E44,2016-12,25,24,1,25,0,0,24,0,0,60.679458,0,60.679458,60.679458,91,90,1,86,5,0,85,5,0,81.785306,3.2332,78.552106,85.018506,True
E44,2017-01,12,12,0,12,0,0,12,0,0,82.41066,0,82.41066,82.41066,90,85,5,90,0,0,85,0,0,91.626242,0,91.626242,91.626242,True
E44,2017-02,13,13,0,13,0,0,13,0,0,28.57185,0,28.57185,28.57185,66,64,2,66,0,0,64,0,0,66.144657,0,66.144657,66.144657,True
E44,2017-03,17,16,1,17,0,0,16,0,0,27.4966,0,27.4966,27.4966,83,81,2,69,14,0,67,14,0,68.806834,14.728331,54.078503,83.535165,True
E44,2017-04,15,15,0,15,0,0,15,0,0,71.687734,0,71.687734,71.687734,65,61,4,58,7,0,54,7,0,58.194388,7.15762,51.036768,65.352008,True
E44,2017-05,16,16,0,16,0,0,16,0,0,16.133422,0,16.133422,16.133422,46,45,1,46,0,0,45,0,0,49.471127,0,49.471127,49.471127,True
E44,2017-06,20,20,0,20,0,0,20,0,0,39.08366,0,39.08366,39.08366,47,30,17,47,0,0,30,0,0,32.023929,0,32.023929,32.023929,True
E44,2017-07,19,17,2,19,0,0,17,0,0,37.14335,0,37.14335,37.14335,36,34,2,36,0,0,34,0,0,34.541775,0,34.541775,34.541775,True
E44,2017-08,16,15,1,16,0,0,15,0,0,29.8387,0,29.8387,29.8387,44,44,0,44,0,0,44,0,0,46.183934,0,46.183934,46.183934,True
E44,2017-09,21,21,0,21,0,0,21,0,0,26.2941,0,26.2941,26.2941,28,25,3,28,0,0,25,0,0,27.577237,0,27.577237,27.577237,True
E44,2017-10,25,24,1,25,0,0,24,0,0,31.530951,0,31.530951,31.530951,40,35,5,40,0,0,35,0,0,36.384736,0,36.384736,36.384736,True
E44,2017-11,30,28,2,30,0,0,28,0,0,89.75212,0,89.75212,89.75212,67,59,8,67,0,0,59,0,0,63.43396,0,63.43396,63.43396,True
E44,2017-12,53,52,1,53,0,0,52,0,0,92.622903,0,92.622903,92.622903,120,115,5,120,0,0,115,0,0,125.966063,0,125.966063,125.966063,True
E44,2018-01,44,43,1,44,0,0,43,0,0,152.0232,0,152.0232,152.0232,101,98,3,101,0,0,98,0,0,111.014804,0,111.014804,111.014804,True
E44,2018-02,16,16,0,16,0,0,16,0,0,46.1442,0,46.1442,46.1442,99,97,2,99,0,0,97,0,0,109.809032,0,109.809032,109.809032,True
E44,2018-03,38,38,0,38,0,0,38,0,0,111.0603,0,111.0603,111.0603,92,91,1,92,0,0,91,0,0,104.202365,0,104.202365,104.202365,True
E44,2018-04,27,27,0,27,0,0,27,0,0,105.0014,0,105.0014,105.0014,84,84,0,77,7,0,77,7,0,83.181969,5.65,77.531969,88.831969,True
E44,2018-05,28,28,0,28,0,0,28,0,0,93.1167,0,93.1167,93.1167,70,49,21,58,12,0,38,11,0,37.23576,7.433165,29.802595,44.668925,True
E44,2018-06,36,35,1,36,0,0,35,0,0,53.73745,0,53.73745,53.73745,70,60,10,61,9,0,51,9,0,56.6958,9.992117,46.703683,66.687917,True
E44,2018-07,27,26,1,27,0,0,26,0,0,43.56455,0,43.56455,43.56455,72,71,1,72,0,0,71,0,0,78.873316,0,78.873316,78.873316,True
E44,2018-08,39,38,1,38,1,0,37,1,0,48.22495,0.0358,48.18915,48.26075,97,83,14,95,2,0,81,2,0,91.555706,2.31599,89.239716,93.871696,True
E44,2018-09,31,31,0,31,0,0,31,0,0,37.8781,0,37.8781,37.8781,108,105,3,108,0,0,105,0,0,110.827645,0,110.827645,110.827645,True
E44,2018-10,56,56,0,56,0,0,56,0,0,203.83579,0,203.83579,203.83579,96,93,3,95,1,0,92,1,0,103.113004,0.3433,102.769704,103.456304,True
E44,2018-11,51,49,2,51,0,0,49,0,0,126.071537,0,126.071537,126.071537,152,145,7,152,0,0,145,0,0,162.570182,0,162.570182,162.570182,True
E44,2018-12,57,57,0,57,0,0,57,0,0,89.840065,0,89.840065,89.840065,161,160,1,161,0,0,160,0,0,179.884908,0,179.884908,179.884908,True
E44,2019-01,74,73,1,74,0,0,73,0,0,229.5666,0,229.5666,229.5666,150,143,7,150,0,0,143,0,0,164.554567,0,164.554567,164.554567,True
E44,2019-02,36,35,1,36,0,0,35,0,0,247.315079,0,247.315079,247.315079,68,34,34,35,0,33,34,0,0,354.940805,0,354.940805,354.940805,True
E44,2019-03,50,47,3,50,0,0,47,0,0,118.933553,0,118.933553,118.933553,12,12,0,12,0,0,12,0,0,75.720995,0,75.720995,75.720995,True
E44,2019-04,27,27,0,27,0,0,27,0,0,67.887572,0,67.887572,67.887572,9,9,0,9,0,0,9,0,0,47.309928,0,47.309928,47.309928,True
E44,2019-05,23,23,0,23,0,0,23,0,0,33.065948,0,33.065948,33.065948,16,15,1,16,0,0,15,0,0,80.773544,0,80.773544,80.773544,True
E44,2019-06,39,38,1,39,0,0,38,0,0,147.550504,0,147.550504,147.550504,20,17,3,20,0,0,17,0,0,138.84134,0,138.84134,138.84134,True
E44,2019-07,35,34,1,34,1,0,33,1,0,65.29812,10.27,55.02812,75.56812,16,15,1,16,0,0,15,0,0,102.786047,0,102.786047,102.786047,True
E44,2019-08,29,28,1,29,0,0,28,0,0,69.475002,0,69.475002,69.475002,9,9,0,9,0,0,9,0,0,73.376925,0,73.376925,73.376925,True
E44,2019-09,41,39,2,41,0,0,39,0,0,96.164567,0,96.164567,96.164567,11,11,0,11,0,0,11,0,0,107.571484,0,107.571484,107.571484,True
E44,2019-10,44,43,1,44,0,0,43,0,0,132.117191,0,132.117191,132.117191,20,18,2,20,0,0,18,0,0,156.885448,0,156.885448,156.885448,True
E44,2019-11,48,48,0,48,0,0,48,0,0,167.208383,0,167.208383,167.208383,43,20,23,21,0,22,20,0,0,174.136597,0,174.136597,174.136597,True
E44,2019-12,70,70,0,70,0,0,70,0,0,330.142661,0,330.142661,330.142661,36,35,1,36,0,0,35,0,0,336.903804,0,336.903804,336.903804,True
E44,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E44,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E45,2017-08,2,2,0,2,0,0,2,0,0,0.048,0,0.048,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E45,2017-09,8,8,0,8,0,0,8,0,0,0.3099,0,0.3099,0.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E45,2017-10,3,3,0,3,0,0,3,0,0,0.366,0,0.366,0.366,1,0,1,1,0,0,0,0,0,0,0,0,0,True
E45,2017-11,8,8,0,8,0,0,8,0,0,36.142,0,36.142,36.142,10,9,1,10,0,0,9,0,0,60.296464,0,60.296464,60.296464,True
E45,2017-12,19,18,1,19,0,0,18,0,0,115.224314,0,115.224314,115.224314,10,10,0,10,0,0,10,0,0,103.9994,0,103.9994,103.9994,True
E45,2018-01,9,9,0,9,0,0,9,0,0,10.2847,0,10.2847,10.2847,2,2,0,2,0,0,2,0,0,21,0,21,21,True
E45,2018-02,13,12,1,13,0,0,12,0,0,20.3673,0,20.3673,20.3673,17,15,2,17,0,0,15,0,0,160.1708,0,160.1708,160.1708,True
E45,2018-03,34,34,0,34,0,0,34,0,0,13.139201,0,13.139201,13.139201,2,2,0,2,0,0,2,0,0,13.069,0,13.069,13.069,True
E45,2018-04,27,26,1,27,0,0,26,0,0,33.415307,0,33.415307,33.415307,8,8,0,8,0,0,8,0,0,33.028501,0,33.028501,33.028501,True
E45,2018-05,25,24,1,25,0,0,24,0,0,52.22868,0,52.22868,52.22868,7,7,0,7,0,0,7,0,0,45.0807,0,45.0807,45.0807,True
