enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E252,***印务有限公司,0.08761255549,0.09233006164,0.0139312793,0.06975671545,0.07479631589,0.09278905366,0.1089152324,0.1157423313,0.06522761617,0.1196638592,50,0.001894323877,123,302,True,0.2215345679,0.4800426313,0.2668328762,0.03158992467,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,195,229,34,0,0,1,0.03158992467,True,True,PASS,0.04598561586,0.08571823161,0.8279971693,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E177,***电力工程有限公司,0.08746342911,0.09265814475,0.02083130886,0.06356530265,0.06734238415,0.09089688541,0.1209037627,0.1260006015,0.05494335142,0.1384947813,50,6.583071421e-05,123,302,True,0.1875240991,0.4684460211,0.3053647428,0.03866513704,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,196,300,104,0,0,1,0.03866513704,True,True,PASS,0.06243529882,0.08739759839,0.8346961644,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E128,个体经营E128,0.08646573004,0.08851604403,0.02852651359,0.04471411682,0.04944512656,0.08516596358,0.1273276989,0.1312576457,0.03700125766,0.1561967952,50,0.01537447717,123,302,True,0.06461960122,0.2987266072,0.5181972186,0.118456573,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,197,159,-38,0,0,1,0.06461960122,True,True,PASS,0.08654352885,0.07109125287,0.8160553801,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E330,***酒店管理有限公司,0.08639627604,0.09132929355,0.01677458456,0.06512779431,0.06883432603,0.09396965314,0.1132541739,0.1150725809,0.05176135138,0.1175121489,50,0.0005321235658,123,302,True,0.1734062077,0.4607036498,0.323514701,0.0423754414,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,198,268,70,0,0,1,0.0423754414,True,True,PASS,0.04994478663,0.08586415247,0.8367055193,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E158,***装饰工程有限公司,0.08635403357,0.1099711399,0.0320810711,0.06056036095,0.06498374179,0.1153509556,0.1522207762,0.1575790699,0.0456575754,0.1760688017,50,0.02367250215,123,302,True,0.2400253267,0.4829012149,0.2485204024,0.02855305602,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,199,146,-53,0,0,1,0.02855305602,True,True,PASS,0.09701870892,0.06268153142,0.8234726165,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E305,***劳务有限公司,0.08583723883,0.09571593086,0.01766804774,0.06845547935,0.07581211472,0.09507828475,0.1178415341,0.1237737727,0.05117542365,0.1372117569,50,0.01140833369,123,302,True,0.2363341306,0.4824991948,0.2520439025,0.02912277208,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,200,173,-27,0,0,1,0.02912277208,True,True,PASS,0.0553182933,0.07442890514,0.8244191695,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E189,***石油工程技术服务有限公司,0.08558044961,0.09008422777,0.01551607947,0.06707254432,0.07044290017,0.08879511447,0.1097051406,0.1157699821,0.06313696764,0.124338841,50,0.007475762671,123,302,True,0.1978942018,0.4729614639,0.2928825534,0.03626178088,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,201,187,-14,0,0,1,0.03626178088,True,True,PASS,0.0486974378,0.07810468694,0.8329067175,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E255,个体经营E255,0.085103501,0.08917262989,0.01339742305,0.06781438405,0.07241970098,0.08888020957,0.1080626436,0.1126325252,0.06240005386,0.1166709937,50,0.0005709945432,123,302,True,0.1292447388,0.4215574694,0.390336686,0.05886110583,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,202,266,64,0,0,1,0.05886110583,True,True,PASS,0.04481814112,0.08453250646,0.8385793824,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E284,***成焊科技有限公司,0.08499485351,0.09089185416,0.01707183829,0.06816132277,0.0711811789,0.09009994771,0.1153930902,0.1181176605,0.04640834596,0.1234550788,50,0.0007048859097,123,302,True,0.1666455003,0.4562779203,0.3327136084,0.04436297105,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,203,258,55,0,0,1,0.04436297105,True,True,PASS,0.04995633769,0.0842899676,0.8374688434,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E207,个体经营E207,0.08437957589,0.08836384667,0.02143167763,0.05571435029,0.06401947685,0.08417836382,0.1144858602,0.1269048597,0.05037460964,0.1478874202,50,0.001197064068,123,302,True,0.09066312358,0.3609885881,0.4631712306,0.08517705778,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,204,243,39,0,0,1,0.08517705778,True,True,PASS,0.07119050937,0.08318251183,0.8308030121,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E313,***物流有限公司,0.08328447589,0.09064013711,0.01293080588,0.07162116128,0.07385784024,0.09112128378,0.1056071606,0.1123813867,0.05468743264,0.1187915743,50,0.00938978379,123,302,True,0.2548226445,0.4837399856,0.2350083705,0.02642899939,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,205,180,-25,0,0,1,0.02642899939,True,True,PASS,0.04076022546,0.07389469209,0.8194753137,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E282,***影城有限公司***分公司,0.08176700158,0.09892875031,0.02960794792,0.0611827885,0.07228956104,0.09301315596,0.140028669,0.1489176959,0.0413262545,0.1869854077,50,0.001777772556,123,302,True,0.2164942919,0.4788768298,0.2721249112,0.03250396702,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,206,233,27,0,0,1,0.03250396702,True,True,PASS,0.0877349074,0.07998922902,0.8291317408,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E337,个体经营E337,0.07840154705,0.09009656128,0.01494872501,0.06784686112,0.07153302522,0.09075377717,0.1057595544,0.1134119764,0.05181987553,0.1314544563,50,0.008080955874,123,302,True,0.3962416378,0.4480371933,0.1417737265,0.01394744231,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,207,186,-21,0,0,1,0.01394744231,True,True,PASS,0.04556511524,0.07032059118,0.7668508184,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E179,***园林有限公司,0.07597864058,0.0819255994,0.01415290329,0.05857439148,0.06418925241,0.0803966253,0.1012225918,0.1046973201,0.05257642616,0.1134500636,50,0.006042253244,123,302,True,0.2344639894,0.4822645236,0.2538534853,0.02941800162,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,208,197,-11,0,0,1,0.02941800162,True,True,PASS,0.04612292859,0.06993638734,0.8248907257,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E216,***建设工程有限公司,0.07391707793,0.0802389639,0.01295026587,0.06020628269,0.06193340529,0.08007396148,0.09656195272,0.1019589641,0.05305422445,0.1065319045,50,0.005047389163,123,302,True,0.2701984782,0.4834097488,0.2219316656,0.02446010746,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,209,206,-3,0,0,1,0.02446010746,True,True,PASS,0.04175268139,0.06886968877,0.8149961158,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E319,个体经营E319,0.07307378605,0.08217035104,0.01425313526,0.05780232646,0.06292374655,0.08249650643,0.09850522485,0.1030041488,0.04429184671,0.1183304201,50,0.0001916858743,123,302,True,0.3391165081,0.4700080481,0.1731057171,0.01776972671,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,210,285,75,0,0,1,0.01776972671,True,True,PASS,0.04520182231,0.07288210017,0.7911751848,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E254,***设备安装工程有限公司,0.0727954086,0.0820825973,0.01142859318,0.06273322794,0.06723104019,0.08262791446,0.09544754505,0.1012081604,0.05949035749,0.107011764,50,0.002064997033,123,302,True,0.3657408965,0.4607606656,0.1576550211,0.01584341679,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,211,224,13,0,0,1,0.01584341679,True,True,PASS,0.0384749325,0.07073041157,0.7803683204,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E162,***网络信息安全有限公司,0.07254758922,0.07877920605,0.02406087761,0.03731907083,0.04788513982,0.07916463644,0.1062236766,0.1151195909,0.01818686448,0.1282983591,50,0.02288831999,123,302,True,0.166238031,0.4559952808,0.3332790386,0.04448764957,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,212,147,-65,0,0,1,0.04448764957,True,True,PASS,0.07780052007,0.04965926922,0.8375103238,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E214,***建筑工程有限公司,0.07228598426,0.08000083207,0.01662377366,0.05188241142,0.06183312895,0.07733128888,0.1010562991,0.1052080575,0.0470415984,0.1180888239,50,0.009868293035,123,302,True,0.261473602,0.4837393819,0.2292371141,0.02554990198,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,213,179,-34,0,0,1,0.02554990198,True,True,PASS,0.05332564611,0.06241769123,0.8175773095,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E143,***电子科技有限公司,0.07225716502,0.07599579131,0.01350124789,0.05606186991,0.05924005096,0.07550385241,0.09361706857,0.0966169528,0.0472764689,0.09939756513,50,0.004770702108,123,302,True,0.1904022841,0.4697935981,0.3018310393,0.03797307849,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,214,209,-5,0,0,1,0.03797307849,True,True,PASS,0.04055508289,0.06748646291,0.8342243311,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E148,***商贸有限公司,0.07220733777,0.08553963259,0.02298932326,0.04651828783,0.05804233262,0.09060173842,0.1111983111,0.1177406133,0.04184198378,0.1357461035,50,0.2559964683,123,302,True,0.4067475135,0.4431934577,0.1367002918,0.01335873688,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,215,90,-125,0,0,1,0.01335873688,True,True,PASS,0.0712223255,0.1837891306,0.7619035065,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E221,***测绘服务有限公司,0.07115552158,0.08081940183,0.01372821238,0.05828112952,0.06652346284,0.0803680496,0.09580067052,0.09851196033,0.04921362842,0.1182143545,50,0.460374248,123,302,True,0.1708934691,0.4591159766,0.3268938195,0.04309673485,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,216,49,-167,0,1,1,0.04309673485,True,True,PASS,0.04023083081,0.3892187264,0.8370054037,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E178,***贸易有限公司,0.07076990542,0.0972448058,0.03194157914,0.05428173155,0.06161375847,0.092202732,0.1444771478,0.1526167899,0.04181913368,0.1726817187,50,0.0005211188296,123,302,True,0.9059455425,0.08164330329,0.01144832249,0.0009628317379,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,217,269,52,0,0,1,0.0009628317379,True,True,PASS,0.09833505836,0.07024878659,0.2538385744,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
