enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation,rating_probability_sum_recomputed,risk_mean,risk_p90,risk_used,risk_used_column,pD,d_probability_reject_flag,uncertainty_reason_ood_optimization,uncertainty_reason_interval_optimization,uncertainty_reason_disagreement_optimization,uncertainty_reason_entropy_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,max_loan_limit_10k,eligible_for_optimization,optimization_threshold_source,d_rule_description,uncertainty_rule_description,scenario_id,risk_variant,lgd,funding_cost_rate,budget_definition,nominal_budget_10k,decision,decision_reason,selected_rate,selected_rate_percent,offered_loan_amount_10k,offered_loan_amount_yuan,selected_acceptance_probability,selected_customer_churn_mass,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,unit_expected_net_return_per_10k,budget_projection_adjustment_10k,selected_rate_is_observed_attachment3_point,no_D_churn_extrapolation_used,risk_is_historical_relative_default_tendency,customer_churn_is_not_default_rate,industry_code,q2_main_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,q2_baseline_risk,q3_scenario_id,scenario,q2_scenario_id,risk_override_column,risk_override_only
E320,***建筑设计有限公司,0.4120193801,0.3222163721,0.07235405864,0.2102487047,0.2515830189,0.3291058366,0.4068882538,0.458031374,0.1504686588,0.4957496307,50,0.8434558663,123,302,True,0.01986293135,0.123544632,0.542429035,0.3141634017,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,55,19,-36,1,1,1,0.01986293135,True,True,PASS,0.2477826692,0.5138403622,0.7442473481,False,True,True,False,risk_interval_width|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.4120193801,0.4068882538,0.4120193801,risk_mean,0.3141634017,False,False,True,True,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.3296155041,0.4120193801,1,1,0.3296155041,robust,robust,primary,robust_risk,True
E321,***生物流有限公司,0.1018562773,0.1073833127,0.02068218329,0.07251785598,0.0833051845,0.107870772,0.1309095166,0.1357783953,0.06365615589,0.1730931889,50,0.005951294947,123,302,True,0.3359670091,0.47097275,0.1750429975,0.01801724344,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,190,200,10,0,0,1,0.01801724344,True,True,PASS,0.06326053935,0.08408740321,0.7923939271,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1018562773,0.1309095166,0.1018562773,risk_mean,0.01801724344,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1416836696,0.840299087,7.084183481,0.9066726267,0.3607842785,0.2125255044,0.3333628438,0.006667256876,0,True,True,True,True,transport_storage_post,0.09003869815,0.1018562773,0,0,0.09003869815,robust,robust,primary,robust_risk,True
E322,***装饰工程设计有限公司,0.1802363505,0.1553372766,0.02294455222,0.1200412949,0.1290409744,0.1570692681,0.1856160604,0.1874524309,0.07681672231,0.2015173093,50,0.3335534649,123,302,True,0.04061953748,0.2185147559,0.5610394109,0.1798262957,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,116,72,-44,0,0,1,0.04061953748,True,True,PASS,0.06741113602,0.1787195532,0.7900663525,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1802363505,0.1856160604,0.1802363505,risk_mean,0.1798262957,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.1548339118,0.1802363505,0,0,0.1548339118,robust,robust,primary,robust_risk,True
E323,***建筑装饰工程有限公司,0.4070506265,0.3230667878,0.03801560229,0.2687666082,0.2940138252,0.3221211937,0.3643446786,0.3705980019,0.1911919399,0.4020668637,50,0.005913566962,123,302,True,0.01225422714,0.08070817355,0.4790359225,0.4280016768,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,50,201,151,1,0,1,0.01225422714,True,True,PASS,0.1018313937,0.3437675082,0.7017646123,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.4070506265,0.3643446786,0.4070506265,risk_mean,0.4280016768,False,False,False,True,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.3496810751,0.4070506265,0,0,0.3496810751,robust,robust,primary,robust_risk,True
E324,***汽贸有限公司,0.2517669468,0.2407757435,0.07490817216,0.1260600047,0.1581824119,0.2420749986,0.3374989423,0.3600052629,0.1053631437,0.4253397724,50,0.05754502773,123,302,True,0.09289262736,0.3653918368,0.4585997691,0.0831157668,C,1,0.06666666667,0,0.08034914166,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,79,117,38,0,0,1,0.0831157668,True,True,PASS,0.2339452582,0.1582166835,0.8316264142,True,True,False,True,OOD|risk_interval_width|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2517669468,0.3374989423,0.2517669468,risk_mean,0.0831157668,False,True,True,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.2157617112,0.2517669468,0,0,0.2157617112,robust,robust,primary,robust_risk,True
E325,***通讯器材有限公司,0.1448508671,0.1487987523,0.04431957103,0.08291000265,0.0953685914,0.1446055489,0.2130240756,0.218140535,0.07713759435,0.2485972995,50,7.047890064e-05,123,302,True,0.566677131,0.348602395,0.0776719947,0.00704847932,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,148,299,151,0,0,1,0.00704847932,True,True,PASS,0.1352305323,0.1158102148,0.6655263422,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1448508671,0.2130240756,0.1448508671,risk_mean,0.00704847932,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1425,14.25,100,1000000,0.1346988598,0.8582526609,13.46988598,1.641423488,0.9755623323,0.4040965794,0.261764576,0.00261764576,0,True,True,True,True,unknown,0.1158806937,0.1448508671,1,1,0.1158806937,robust,robust,primary,robust_risk,True
E326,***包装材料有限公司,0.138462757,0.117966004,0.01623382474,0.09207844948,0.09598132487,0.1182280313,0.1382689457,0.1431859501,0.07189817627,0.1516498262,50,0.011036966,123,302,True,0.1763190128,0.4624619842,0.3196552655,0.04156373756,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,156,176,20,0,0,1,0.04156373756,True,True,PASS,0.05110750066,0.09973323959,0.8363349709,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.138462757,0.1382689457,0.138462757,risk_mean,0.04156373756,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1442872599,0.8141490026,7.214362996,0.8857005427,0.4994602952,0.2164308899,0.1698093577,0.003396187154,0,True,True,True,True,unknown,0.1107702056,0.138462757,1,1,0.1107702056,robust,robust,primary,robust_risk,True
E327,个体经营E327,0.1457306336,0.1217094739,0.03815880349,0.07251807862,0.07774113277,0.115794322,0.1769930555,0.189876955,0.06740601188,0.1971889705,50,0.4536539001,123,302,True,0.04627411669,0.2398613386,0.5532644464,0.1606000984,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,147,51,-96,0,1,1,0.04627411669,True,True,PASS,0.1173588764,0.3370693931,0.7977067628,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1457306336,0.1769930555,0.1457306336,risk_mean,0.1606000984,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1312125948,0.7081873069,6.560629739,0.7986476639,0.4780423644,0.1968188922,0.1237864074,0.002475728147,0,True,True,True,True,unknown,0.1165845069,0.1457306336,1,1,0.1165845069,robust,robust,primary,robust_risk,True
E328,***科技有限公司,0.2052089111,0.1662276598,0.01922356455,0.1336185353,0.1402514087,0.1643762523,0.1896691211,0.192199414,0.1252575982,0.2050316582,50,0.03611100819,123,302,True,0.09391548621,0.3673692467,0.4565154072,0.08219985989,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,109,134,25,0,0,1,0.08219985989,True,True,PASS,0.05858087873,0.1280561207,0.8319852394,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2052089111,0.1896691211,0.2052089111,risk_mean,0.08219985989,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1641671289,0.2052089111,1,1,0.1641671289,robust,robust,primary,robust_risk,True
E329,***园艺有限责任公司,0.1677161859,0.1520140238,0.02346964753,0.1213884805,0.1274917252,0.1502937492,0.1842952155,0.1900701902,0.1110928005,0.2304428414,50,0.3625113103,123,302,True,0.1543048218,0.4468637735,0.3504170975,0.04841430724,B,1,0.06666666667,0,3.217132545e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,136,67,-69,0,0,1,0.04841430724,True,True,PASS,0.06868170965,0.2283383616,0.8384749116,True,False,True,True,OOD|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1677161859,0.1842952155,0.1677161859,risk_mean,0.04841430724,False,True,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1341729487,0.1677161859,1,1,0.1341729487,robust,robust,primary,robust_risk,True
E330,***酒店管理有限公司,0.107995345,0.09132929355,0.01677458456,0.06512779431,0.06883432603,0.09396965314,0.1132541739,0.1150725809,0.05176135138,0.1175121489,50,0.0005321235658,123,302,True,0.1734062077,0.4607036498,0.323514701,0.0423754414,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,198,268,70,0,0,1,0.0423754414,True,True,PASS,0.04994478663,0.08586415247,0.8367055193,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.107995345,0.1132541739,0.107995345,risk_mean,0.0423754414,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1442792449,0.8133453136,7.213962247,0.9169715264,0.389537171,0.2164188674,0.311015488,0.00622030976,0,True,True,True,True,accommodation_catering,0.08639627604,0.107995345,0,0,0.08639627604,robust,robust,primary,robust_risk,True
E331,***广告有限公司,0.273962226,0.232759762,0.02844720776,0.1883868733,0.1954762678,0.2315923868,0.2671367582,0.2762982554,0.1707470035,0.2851548916,50,0.625275704,123,302,True,0.05305722378,0.2633565517,0.5414544279,0.1421317966,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,71,32,-39,0,1,1,0.05305722378,True,True,PASS,0.08791138214,0.3735011138,0.8054988243,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.273962226,0.2671367582,0.273962226,risk_mean,0.1421317966,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,leasing_business_services,0.2517745902,0.273962226,0,0,0.2517745902,robust,robust,primary,robust_risk,True
E332,***商贸有限公司,0.1894181565,0.1551635974,0.03856667168,0.09798385784,0.1034957602,0.1610154314,0.2078274233,0.2131178362,0.08752602135,0.2513609244,50,0.0006647085302,123,302,True,0.02916894982,0.1696834973,0.565107827,0.2360397259,C,1,0.06666666667,0,0.01802438183,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,110,259,149,0,0,1,0.02916894982,True,True,PASS,0.1151339784,0.161664724,0.7699682012,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1894181565,0.2078274233,0.1894181565,risk_mean,0.2360397259,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1623294325,0.1894181565,0,0,0.1623294325,robust,robust,primary,robust_risk,True
E333,***房地产营销策划有限公司,0.1988580881,0.1576379805,0.03204372779,0.1082035363,0.1133208761,0.1619287365,0.1949360009,0.2082280818,0.09968610665,0.2299469099,50,0.3243160167,123,302,True,0.06194996316,0.2910426308,0.5237660497,0.1232413564,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,114,76,-38,0,0,1,0.06194996316,True,True,PASS,0.1000245454,0.1652295461,0.8138843775,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1988580881,0.1949360009,0.1988580881,risk_mean,0.1232413564,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1590864705,0.1988580881,1,1,0.1590864705,robust,robust,primary,robust_risk,True
E334,***机械科技有限公司,0.1846931505,0.1558362776,0.02698335812,0.119526311,0.124764048,0.155970966,0.1902574414,0.2050806524,0.1099073596,0.2141079789,50,0.7196848707,123,302,True,0.05080343148,0.2557916091,0.5455986748,0.1478062846,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,123,26,-97,0,1,1,0.05080343148,True,True,PASS,0.08555434142,0.5719303503,0.8030578034,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1846931505,0.1902574414,0.1846931505,risk_mean,0.1478062846,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1477545204,0.1846931505,1,1,0.1477545204,robust,robust,primary,robust_risk,True
